data has 418352 characters, 256 unique.
number of parameters: 3323392
data has 418351 characters, 256 unique.

  0%|          | 0/23 [00:00<?, ?it/s]
epoch 1 iter 0: train loss 5.58289. lr 6.000000e-03:   0%|          | 0/23 [00:00<?, ?it/s]
epoch 1 iter 0: train loss 5.58289. lr 6.000000e-03:   4%|▍         | 1/23 [00:00<00:10,  2.08it/s]
epoch 1 iter 1: train loss 4.71601. lr 5.999999e-03:   4%|▍         | 1/23 [00:00<00:10,  2.08it/s]
epoch 5 iter 14: train loss 2.87055. lr 5.992209e-03:  61%|██████    | 14/23 [00:02<00:00,  9.03it/s]
epoch 5 iter 14: train loss 2.87055. lr 5.992209e-03:  65%|██████▌   | 15/23 [00:02<00:00,  9.23it/s]
epoch 5 iter 15: train loss 2.83502. lr 5.992061e-03:  65%|██████▌   | 15/23 [00:02<00:00,  9.23it/s]
epoch 5 iter 15: train loss 2.83502. lr 5.992061e-03:  70%|██████▉   | 16/23 [00:02<00:00,  9.36it/s]
epoch 5 iter 16: train loss 2.85701. lr 5.991912e-03:  70%|██████▉   | 16/23 [00:02<00:00,  9.36it/s]
epoch 5 iter 16: train loss 2.85701. lr 5.991912e-03:  74%|███████▍  | 17/23 [00:02<00:00,  9.45it/s]
epoch 5 iter 17: train loss 2.84396. lr 5.991762e-03:  74%|███████▍  | 17/23 [00:02<00:00,  9.45it/s]
epoch 5 iter 17: train loss 2.84396. lr 5.991762e-03:  78%|███████▊  | 18/23 [00:02<00:00,  9.39it/s]
epoch 5 iter 18: train loss 2.83957. lr 5.991611e-03:  78%|███████▊  | 18/23 [00:03<00:00,  9.39it/s]
epoch 5 iter 18: train loss 2.83957. lr 5.991611e-03:  83%|████████▎ | 19/23 [00:03<00:00,  9.17it/s]
epoch 5 iter 19: train loss 2.85070. lr 5.991458e-03:  83%|████████▎ | 19/23 [00:03<00:00,  9.17it/s]
epoch 5 iter 19: train loss 2.85070. lr 5.991458e-03:  87%|████████▋ | 20/23 [00:03<00:00,  8.99it/s]
epoch 5 iter 20: train loss 2.85108. lr 5.991303e-03:  87%|████████▋ | 20/23 [00:03<00:00,  8.99it/s]
epoch 5 iter 20: train loss 2.85108. lr 5.991303e-03:  91%|█████████▏| 21/23 [00:03<00:00,  8.87it/s]
epoch 5 iter 21: train loss 2.85911. lr 5.991148e-03:  91%|█████████▏| 21/23 [00:03<00:00,  8.87it/s]
epoch 5 iter 21: train loss 2.85911. lr 5.991148e-03:  96%|█████████▌| 22/23 [00:03<00:00,  8.79it/s]
epoch 5 iter 22: train loss 2.85631. lr 5.990999e-03:  96%|█████████▌| 22/23 [00:03<00:00,  8.79it/s]
epoch 5 iter 22: train loss 2.85631. lr 5.990999e-03: 100%|██████████| 23/23 [00:03<00:00,  8.81it/s]
epoch 5 iter 22: train loss 2.85631. lr 5.990999e-03: 100%|██████████| 23/23 [00:03<00:00,  6.51it/s]

  0%|          | 0/23 [00:00<?, ?it/s]
epoch 6 iter 0: train loss 2.81254. lr 5.990841e-03:   0%|          | 0/23 [00:00<?, ?it/s]
epoch 6 iter 0: train loss 2.81254. lr 5.990841e-03:   4%|▍         | 1/23 [00:00<00:03,  7.06it/s]
epoch 6 iter 1: train loss 2.84839. lr 5.990681e-03:   4%|▍         | 1/23 [00:00<00:03,  7.06it/s]
epoch 6 iter 1: train loss 2.84839. lr 5.990681e-03:   9%|▊         | 2/23 [00:00<00:02,  8.07it/s]
epoch 6 iter 2: train loss 2.82592. lr 5.990520e-03:   9%|▊         | 2/23 [00:00<00:02,  8.07it/s]
epoch 6 iter 2: train loss 2.82592. lr 5.990520e-03:  13%|█▎        | 3/23 [00:00<00:02,  8.33it/s]
epoch 6 iter 3: train loss 2.86947. lr 5.990357e-03:  13%|█▎        | 3/23 [00:00<00:02,  8.33it/s]
epoch 6 iter 3: train loss 2.86947. lr 5.990357e-03:  17%|█▋        | 4/23 [00:00<00:02,  8.34it/s]
epoch 6 iter 4: train loss 2.83221. lr 5.990193e-03:  17%|█▋        | 4/23 [00:00<00:02,  8.34it/s]
epoch 6 iter 4: train loss 2.83221. lr 5.990193e-03:  22%|██▏       | 5/23 [00:00<00:02,  8.46it/s]
epoch 6 iter 5: train loss 2.81741. lr 5.990028e-03:  22%|██▏       | 5/23 [00:00<00:02,  8.46it/s]
epoch 6 iter 5: train loss 2.81741. lr 5.990028e-03:  26%|██▌       | 6/23 [00:00<00:01,  8.54it/s]
epoch 6 iter 6: train loss 2.84588. lr 5.989862e-03:  26%|██▌       | 6/23 [00:00<00:01,  8.54it/s]
epoch 6 iter 6: train loss 2.84588. lr 5.989862e-03:  30%|███       | 7/23 [00:00<00:01,  8.58it/s]
epoch 6 iter 7: train loss 2.83795. lr 5.989693e-03:  30%|███       | 7/23 [00:00<00:01,  8.58it/s]
epoch 6 iter 7: train loss 2.83795. lr 5.989693e-03:  35%|███▍      | 8/23 [00:00<00:01,  8.59it/s]
epoch 6 iter 8: train loss 2.80740. lr 5.989524e-03:  35%|███▍      | 8/23 [00:01<00:01,  8.59it/s]
epoch 6 iter 8: train loss 2.80740. lr 5.989524e-03:  39%|███▉      | 9/23 [00:01<00:01,  8.61it/s]
epoch 6 iter 9: train loss 2.83131. lr 5.989353e-03:  39%|███▉      | 9/23 [00:01<00:01,  8.61it/s]
epoch 6 iter 9: train loss 2.83131. lr 5.989353e-03:  43%|████▎     | 10/23 [00:01<00:01,  8.78it/s]
epoch 6 iter 10: train loss 2.82011. lr 5.989181e-03:  43%|████▎     | 10/23 [00:01<00:01,  8.78it/s]
epoch 6 iter 10: train loss 2.82011. lr 5.989181e-03:  48%|████▊     | 11/23 [00:01<00:01,  8.74it/s]
epoch 6 iter 11: train loss 2.83108. lr 5.989008e-03:  48%|████▊     | 11/23 [00:01<00:01,  8.74it/s]
epoch 6 iter 11: train loss 2.83108. lr 5.989008e-03:  52%|█████▏    | 12/23 [00:01<00:01,  8.65it/s]
epoch 6 iter 12: train loss 2.82643. lr 5.988833e-03:  52%|█████▏    | 12/23 [00:01<00:01,  8.65it/s]
epoch 6 iter 12: train loss 2.82643. lr 5.988833e-03:  57%|█████▋    | 13/23 [00:01<00:01,  8.62it/s]
epoch 6 iter 13: train loss 2.81226. lr 5.988656e-03:  57%|█████▋    | 13/23 [00:01<00:01,  8.62it/s]
epoch 6 iter 13: train loss 2.81226. lr 5.988656e-03:  61%|██████    | 14/23 [00:01<00:01,  8.62it/s]
epoch 6 iter 14: train loss 2.77714. lr 5.988479e-03:  61%|██████    | 14/23 [00:01<00:01,  8.62it/s]
epoch 6 iter 14: train loss 2.77714. lr 5.988479e-03:  65%|██████▌   | 15/23 [00:01<00:00,  8.78it/s]
epoch 6 iter 15: train loss 2.81180. lr 5.988300e-03:  65%|██████▌   | 15/23 [00:01<00:00,  8.78it/s]
epoch 6 iter 15: train loss 2.81180. lr 5.988300e-03:  70%|██████▉   | 16/23 [00:01<00:00,  8.90it/s]
epoch 6 iter 16: train loss 2.78126. lr 5.988119e-03:  70%|██████▉   | 16/23 [00:01<00:00,  8.90it/s]
epoch 6 iter 16: train loss 2.78126. lr 5.988119e-03:  74%|███████▍  | 17/23 [00:01<00:00,  8.96it/s]
epoch 6 iter 17: train loss 2.79423. lr 5.987937e-03:  74%|███████▍  | 17/23 [00:02<00:00,  8.96it/s]
epoch 6 iter 17: train loss 2.79423. lr 5.987937e-03:  78%|███████▊  | 18/23 [00:02<00:00,  8.83it/s]
epoch 6 iter 18: train loss 2.79257. lr 5.987754e-03:  78%|███████▊  | 18/23 [00:02<00:00,  8.83it/s]
epoch 6 iter 18: train loss 2.79257. lr 5.987754e-03:  83%|████████▎ | 19/23 [00:02<00:00,  8.75it/s]
epoch 6 iter 19: train loss 2.79672. lr 5.987569e-03:  83%|████████▎ | 19/23 [00:02<00:00,  8.75it/s]
epoch 6 iter 19: train loss 2.79672. lr 5.987569e-03:  87%|████████▋ | 20/23 [00:02<00:00,  8.70it/s]
epoch 6 iter 20: train loss 2.81583. lr 5.987384e-03:  87%|████████▋ | 20/23 [00:02<00:00,  8.70it/s]
epoch 6 iter 20: train loss 2.81583. lr 5.987384e-03:  91%|█████████▏| 21/23 [00:02<00:00,  8.66it/s]
epoch 6 iter 21: train loss 2.80623. lr 5.987196e-03:  91%|█████████▏| 21/23 [00:02<00:00,  8.66it/s]
epoch 6 iter 21: train loss 2.80623. lr 5.987196e-03:  96%|█████████▌| 22/23 [00:02<00:00,  8.63it/s]
epoch 6 iter 22: train loss 2.81513. lr 5.987018e-03:  96%|█████████▌| 22/23 [00:02<00:00,  8.63it/s]
epoch 6 iter 22: train loss 2.81513. lr 5.987018e-03: 100%|██████████| 23/23 [00:02<00:00,  8.70it/s]
epoch 6 iter 22: train loss 2.81513. lr 5.987018e-03: 100%|██████████| 23/23 [00:02<00:00,  8.50it/s]

  0%|          | 0/23 [00:00<?, ?it/s]
epoch 7 iter 0: train loss 2.79281. lr 5.986828e-03:   0%|          | 0/23 [00:00<?, ?it/s]
epoch 7 iter 0: train loss 2.79281. lr 5.986828e-03:   4%|▍         | 1/23 [00:00<00:02,  7.68it/s]
epoch 7 iter 1: train loss 2.80801. lr 5.986636e-03:   4%|▍         | 1/23 [00:00<00:02,  7.68it/s]
epoch 7 iter 1: train loss 2.80801. lr 5.986636e-03:   9%|▊         | 2/23 [00:00<00:02,  8.40it/s]
epoch 7 iter 2: train loss 2.81133. lr 5.986444e-03:   9%|▊         | 2/23 [00:00<00:02,  8.40it/s]
epoch 7 iter 2: train loss 2.81133. lr 5.986444e-03:  13%|█▎        | 3/23 [00:00<00:02,  8.35it/s]
epoch 7 iter 3: train loss 2.81918. lr 5.986250e-03:  13%|█▎        | 3/23 [00:00<00:02,  8.35it/s]
epoch 7 iter 3: train loss 2.81918. lr 5.986250e-03:  17%|█▋        | 4/23 [00:00<00:02,  8.34it/s]
epoch 7 iter 4: train loss 2.78833. lr 5.986054e-03:  17%|█▋        | 4/23 [00:00<00:02,  8.34it/s]
epoch 7 iter 4: train loss 2.78833. lr 5.986054e-03:  22%|██▏       | 5/23 [00:00<00:02,  8.38it/s]
epoch 7 iter 5: train loss 2.80649. lr 5.985857e-03:  22%|██▏       | 5/23 [00:00<00:02,  8.38it/s]
epoch 7 iter 5: train loss 2.80649. lr 5.985857e-03:  26%|██▌       | 6/23 [00:00<00:01,  8.58it/s]
epoch 7 iter 6: train loss 2.80742. lr 5.985659e-03:  26%|██▌       | 6/23 [00:00<00:01,  8.58it/s]
epoch 7 iter 6: train loss 2.80742. lr 5.985659e-03:  30%|███       | 7/23 [00:00<00:01,  8.76it/s]
epoch 7 iter 7: train loss 2.81058. lr 5.985459e-03:  30%|███       | 7/23 [00:00<00:01,  8.76it/s]
epoch 7 iter 7: train loss 2.81058. lr 5.985459e-03:  35%|███▍      | 8/23 [00:00<00:01,  8.85it/s]
epoch 7 iter 8: train loss 2.77933. lr 5.985258e-03:  35%|███▍      | 8/23 [00:01<00:01,  8.85it/s]
epoch 7 iter 8: train loss 2.77933. lr 5.985258e-03:  39%|███▉      | 9/23 [00:01<00:01,  8.81it/s]
epoch 7 iter 9: train loss 2.81133. lr 5.985056e-03:  39%|███▉      | 9/23 [00:01<00:01,  8.81it/s]
epoch 7 iter 9: train loss 2.81133. lr 5.985056e-03:  43%|████▎     | 10/23 [00:01<00:01,  8.72it/s]
epoch 7 iter 10: train loss 2.78232. lr 5.984852e-03:  43%|████▎     | 10/23 [00:01<00:01,  8.72it/s]
epoch 7 iter 10: train loss 2.78232. lr 5.984852e-03:  48%|████▊     | 11/23 [00:01<00:01,  8.69it/s]
epoch 7 iter 11: train loss 2.78216. lr 5.984647e-03:  48%|████▊     | 11/23 [00:01<00:01,  8.69it/s]
epoch 7 iter 11: train loss 2.78216. lr 5.984647e-03:  52%|█████▏    | 12/23 [00:01<00:01,  8.64it/s]
epoch 7 iter 12: train loss 2.83400. lr 5.984440e-03:  52%|█████▏    | 12/23 [00:01<00:01,  8.64it/s]
epoch 7 iter 12: train loss 2.83400. lr 5.984440e-03:  57%|█████▋    | 13/23 [00:01<00:01,  8.62it/s]
epoch 7 iter 13: train loss 2.79888. lr 5.984232e-03:  57%|█████▋    | 13/23 [00:01<00:01,  8.62it/s]
epoch 7 iter 13: train loss 2.79888. lr 5.984232e-03:  61%|██████    | 14/23 [00:01<00:01,  8.61it/s]
epoch 7 iter 14: train loss 2.76954. lr 5.984023e-03:  61%|██████    | 14/23 [00:01<00:01,  8.61it/s]
epoch 7 iter 14: train loss 2.76954. lr 5.984023e-03:  65%|██████▌   | 15/23 [00:01<00:00,  8.78it/s]
epoch 7 iter 15: train loss 2.76570. lr 5.983812e-03:  65%|██████▌   | 15/23 [00:01<00:00,  8.78it/s]
epoch 7 iter 15: train loss 2.76570. lr 5.983812e-03:  70%|██████▉   | 16/23 [00:01<00:00,  8.75it/s]
epoch 7 iter 16: train loss 2.78041. lr 5.983600e-03:  70%|██████▉   | 16/23 [00:01<00:00,  8.75it/s]
epoch 7 iter 16: train loss 2.78041. lr 5.983600e-03:  74%|███████▍  | 17/23 [00:01<00:00,  8.66it/s]
epoch 7 iter 17: train loss 2.77967. lr 5.983387e-03:  74%|███████▍  | 17/23 [00:02<00:00,  8.66it/s]
epoch 7 iter 17: train loss 2.77967. lr 5.983387e-03:  78%|███████▊  | 18/23 [00:02<00:00,  8.61it/s]
epoch 7 iter 18: train loss 2.77739. lr 5.983172e-03:  78%|███████▊  | 18/23 [00:02<00:00,  8.61it/s]
epoch 7 iter 18: train loss 2.77739. lr 5.983172e-03:  83%|████████▎ | 19/23 [00:02<00:00,  8.60it/s]
epoch 7 iter 19: train loss 2.78549. lr 5.982956e-03:  83%|████████▎ | 19/23 [00:02<00:00,  8.60it/s]
epoch 7 iter 19: train loss 2.78549. lr 5.982956e-03:  87%|████████▋ | 20/23 [00:02<00:00,  8.57it/s]
epoch 7 iter 20: train loss 2.77799. lr 5.982738e-03:  87%|████████▋ | 20/23 [00:02<00:00,  8.57it/s]
epoch 7 iter 20: train loss 2.77799. lr 5.982738e-03:  91%|█████████▏| 21/23 [00:02<00:00,  8.71it/s]
epoch 7 iter 21: train loss 2.79339. lr 5.982519e-03:  91%|█████████▏| 21/23 [00:02<00:00,  8.71it/s]
epoch 7 iter 21: train loss 2.79339. lr 5.982519e-03:  96%|█████████▌| 22/23 [00:02<00:00,  8.75it/s]
epoch 7 iter 22: train loss 2.81021. lr 5.982311e-03:  96%|█████████▌| 22/23 [00:02<00:00,  8.75it/s]
epoch 7 iter 22: train loss 2.81021. lr 5.982311e-03: 100%|██████████| 23/23 [00:02<00:00,  8.88it/s]
epoch 7 iter 22: train loss 2.81021. lr 5.982311e-03: 100%|██████████| 23/23 [00:02<00:00,  8.51it/s]

  0%|          | 0/23 [00:00<?, ?it/s]
epoch 8 iter 0: train loss 2.77001. lr 5.982090e-03:   0%|          | 0/23 [00:00<?, ?it/s]
epoch 8 iter 0: train loss 2.77001. lr 5.982090e-03:   4%|▍         | 1/23 [00:00<00:03,  7.20it/s]
epoch 8 iter 1: train loss 2.81548. lr 5.981867e-03:   4%|▍         | 1/23 [00:00<00:03,  7.20it/s]
epoch 8 iter 1: train loss 2.81548. lr 5.981867e-03:   9%|▊         | 2/23 [00:00<00:07,  2.85it/s]
epoch 8 iter 2: train loss 2.80207. lr 5.981642e-03:   9%|▊         | 2/23 [00:00<00:07,  2.85it/s]
epoch 8 iter 2: train loss 2.80207. lr 5.981642e-03:  13%|█▎        | 3/23 [00:00<00:04,  4.17it/s]
epoch 8 iter 3: train loss 2.79066. lr 5.981417e-03:  13%|█▎        | 3/23 [00:00<00:04,  4.17it/s]
epoch 8 iter 3: train loss 2.79066. lr 5.981417e-03:  17%|█▋        | 4/23 [00:00<00:03,  5.39it/s]
epoch 8 iter 4: train loss 2.76585. lr 5.981190e-03:  17%|█▋        | 4/23 [00:00<00:03,  5.39it/s]
epoch 8 iter 4: train loss 2.76585. lr 5.981190e-03:  22%|██▏       | 5/23 [00:00<00:02,  6.36it/s]
epoch 8 iter 5: train loss 2.76416. lr 5.980961e-03:  22%|██▏       | 5/23 [00:01<00:02,  6.36it/s]
epoch 8 iter 5: train loss 2.76416. lr 5.980961e-03:  26%|██▌       | 6/23 [00:01<00:02,  7.10it/s]
epoch 8 iter 6: train loss 2.76465. lr 5.980731e-03:  26%|██▌       | 6/23 [00:01<00:02,  7.10it/s]
epoch 8 iter 6: train loss 2.76465. lr 5.980731e-03:  30%|███       | 7/23 [00:01<00:02,  7.53it/s]
epoch 8 iter 7: train loss 2.75990. lr 5.980500e-03:  30%|███       | 7/23 [00:01<00:02,  7.53it/s]
epoch 8 iter 7: train loss 2.75990. lr 5.980500e-03:  35%|███▍      | 8/23 [00:01<00:01,  7.87it/s]
epoch 8 iter 8: train loss 2.75752. lr 5.980267e-03:  35%|███▍      | 8/23 [00:01<00:01,  7.87it/s]
epoch 8 iter 8: train loss 2.75752. lr 5.980267e-03:  39%|███▉      | 9/23 [00:01<00:01,  8.10it/s]
epoch 8 iter 9: train loss 2.75251. lr 5.980033e-03:  39%|███▉      | 9/23 [00:01<00:01,  8.10it/s]
epoch 8 iter 9: train loss 2.75251. lr 5.980033e-03:  43%|████▎     | 10/23 [00:01<00:01,  8.43it/s]
epoch 8 iter 10: train loss 2.74387. lr 5.979798e-03:  43%|████▎     | 10/23 [00:01<00:01,  8.43it/s]
epoch 8 iter 10: train loss 2.74387. lr 5.979798e-03:  48%|████▊     | 11/23 [00:01<00:01,  8.67it/s]
epoch 8 iter 11: train loss 2.78438. lr 5.979561e-03:  48%|████▊     | 11/23 [00:01<00:01,  8.67it/s]
epoch 8 iter 11: train loss 2.78438. lr 5.979561e-03:  52%|█████▏    | 12/23 [00:01<00:01,  8.85it/s]
epoch 8 iter 12: train loss 2.75750. lr 5.979323e-03:  52%|█████▏    | 12/23 [00:01<00:01,  8.85it/s]
epoch 8 iter 12: train loss 2.75750. lr 5.979323e-03:  57%|█████▋    | 13/23 [00:01<00:01,  8.96it/s]
epoch 8 iter 13: train loss 2.79800. lr 5.979084e-03:  57%|█████▋    | 13/23 [00:01<00:01,  8.96it/s]
epoch 8 iter 13: train loss 2.79800. lr 5.979084e-03:  61%|██████    | 14/23 [00:01<00:00,  9.02it/s]
epoch 8 iter 14: train loss 2.75555. lr 5.978843e-03:  61%|██████    | 14/23 [00:02<00:00,  9.02it/s]
epoch 8 iter 14: train loss 2.75555. lr 5.978843e-03:  65%|██████▌   | 15/23 [00:02<00:00,  9.01it/s]
epoch 8 iter 15: train loss 2.76394. lr 5.978601e-03:  65%|██████▌   | 15/23 [00:02<00:00,  9.01it/s]
epoch 8 iter 15: train loss 2.76394. lr 5.978601e-03:  70%|██████▉   | 16/23 [00:02<00:00,  9.01it/s]
epoch 8 iter 16: train loss 2.73345. lr 5.978357e-03:  70%|██████▉   | 16/23 [00:02<00:00,  9.01it/s]
epoch 8 iter 16: train loss 2.73345. lr 5.978357e-03:  74%|███████▍  | 17/23 [00:02<00:00,  8.86it/s]
epoch 8 iter 17: train loss 2.76339. lr 5.978112e-03:  74%|███████▍  | 17/23 [00:02<00:00,  8.86it/s]
epoch 8 iter 17: train loss 2.76339. lr 5.978112e-03:  78%|███████▊  | 18/23 [00:02<00:00,  8.77it/s]
epoch 8 iter 18: train loss 2.74698. lr 5.977866e-03:  78%|███████▊  | 18/23 [00:02<00:00,  8.77it/s]
epoch 8 iter 18: train loss 2.74698. lr 5.977866e-03:  83%|████████▎ | 19/23 [00:02<00:00,  8.71it/s]
epoch 8 iter 19: train loss 2.74909. lr 5.977618e-03:  83%|████████▎ | 19/23 [00:02<00:00,  8.71it/s]
epoch 8 iter 19: train loss 2.74909. lr 5.977618e-03:  87%|████████▋ | 20/23 [00:02<00:00,  8.67it/s]
epoch 8 iter 20: train loss 2.75561. lr 5.977369e-03:  87%|████████▋ | 20/23 [00:02<00:00,  8.67it/s]
epoch 8 iter 20: train loss 2.75561. lr 5.977369e-03:  91%|█████████▏| 21/23 [00:02<00:00,  8.63it/s]
epoch 8 iter 21: train loss 2.73157. lr 5.977119e-03:  91%|█████████▏| 21/23 [00:02<00:00,  8.63it/s]
epoch 8 iter 21: train loss 2.73157. lr 5.977119e-03:  96%|█████████▌| 22/23 [00:02<00:00,  8.63it/s]
epoch 8 iter 22: train loss 2.75988. lr 5.976881e-03:  96%|█████████▌| 22/23 [00:02<00:00,  8.63it/s]
epoch 8 iter 22: train loss 2.75988. lr 5.976881e-03: 100%|██████████| 23/23 [00:02<00:00,  8.88it/s]
epoch 8 iter 22: train loss 2.75988. lr 5.976881e-03: 100%|██████████| 23/23 [00:03<00:00,  7.63it/s]

  0%|          | 0/23 [00:00<?, ?it/s]
epoch 9 iter 0: train loss 2.75254. lr 5.976627e-03:   0%|          | 0/23 [00:00<?, ?it/s]
epoch 9 iter 0: train loss 2.75254. lr 5.976627e-03:   4%|▍         | 1/23 [00:00<00:03,  6.87it/s]
epoch 9 iter 1: train loss 2.74981. lr 5.976373e-03:   4%|▍         | 1/23 [00:00<00:03,  6.87it/s]
epoch 9 iter 1: train loss 2.74981. lr 5.976373e-03:   9%|▊         | 2/23 [00:00<00:02,  8.16it/s]
epoch 9 iter 2: train loss 2.74704. lr 5.976117e-03:   9%|▊         | 2/23 [00:00<00:02,  8.16it/s]
epoch 9 iter 2: train loss 2.74704. lr 5.976117e-03:  13%|█▎        | 3/23 [00:00<00:02,  8.53it/s]
epoch 9 iter 3: train loss 2.76883. lr 5.975860e-03:  13%|█▎        | 3/23 [00:00<00:02,  8.53it/s]
epoch 9 iter 3: train loss 2.76883. lr 5.975860e-03:  17%|█▋        | 4/23 [00:00<00:02,  8.78it/s]
epoch 9 iter 4: train loss 2.75935. lr 5.975601e-03:  17%|█▋        | 4/23 [00:00<00:02,  8.78it/s]
epoch 9 iter 4: train loss 2.75935. lr 5.975601e-03:  22%|██▏       | 5/23 [00:00<00:02,  8.99it/s]
epoch 9 iter 5: train loss 2.74784. lr 5.975341e-03:  22%|██▏       | 5/23 [00:00<00:02,  8.99it/s]
epoch 9 iter 5: train loss 2.74784. lr 5.975341e-03:  26%|██▌       | 6/23 [00:00<00:01,  9.10it/s]
epoch 9 iter 6: train loss 2.77406. lr 5.975080e-03:  26%|██▌       | 6/23 [00:00<00:01,  9.10it/s]
epoch 9 iter 6: train loss 2.77406. lr 5.975080e-03:  30%|███       | 7/23 [00:00<00:01,  9.15it/s]
epoch 9 iter 7: train loss 2.77758. lr 5.974817e-03:  30%|███       | 7/23 [00:00<00:01,  9.15it/s]
epoch 9 iter 7: train loss 2.77758. lr 5.974817e-03:  35%|███▍      | 8/23 [00:00<00:01,  9.15it/s]
epoch 9 iter 8: train loss 2.73041. lr 5.974553e-03:  35%|███▍      | 8/23 [00:01<00:01,  9.15it/s]
epoch 9 iter 8: train loss 2.73041. lr 5.974553e-03:  39%|███▉      | 9/23 [00:01<00:01,  9.01it/s]
epoch 9 iter 9: train loss 2.75665. lr 5.974288e-03:  39%|███▉      | 9/23 [00:01<00:01,  9.01it/s]
epoch 9 iter 9: train loss 2.75665. lr 5.974288e-03:  43%|████▎     | 10/23 [00:01<00:01,  8.89it/s]
epoch 9 iter 10: train loss 2.74801. lr 5.974021e-03:  43%|████▎     | 10/23 [00:01<00:01,  8.89it/s]
epoch 9 iter 10: train loss 2.74801. lr 5.974021e-03:  48%|████▊     | 11/23 [00:01<00:01,  9.02it/s]
epoch 9 iter 11: train loss 2.75187. lr 5.973753e-03:  48%|████▊     | 11/23 [00:01<00:01,  9.02it/s]
epoch 9 iter 11: train loss 2.75187. lr 5.973753e-03:  52%|█████▏    | 12/23 [00:01<00:01,  9.10it/s]
epoch 9 iter 12: train loss 2.74888. lr 5.973483e-03:  52%|█████▏    | 12/23 [00:01<00:01,  9.10it/s]
epoch 9 iter 12: train loss 2.74888. lr 5.973483e-03:  57%|█████▋    | 13/23 [00:01<00:01,  9.14it/s]
